event_id,user_id,imsi,imei,timestamp,domain,ip_src,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,cell_id,location_lat,location_lon,is_fraud,anomaly_type,runbook_id
cb2404b0e62200cf,4243344c6940a1f8,56da994980c82810,763adfdfa8a318ea,2025-09-07T19:22:32.001526,site1993.example,10.0.36.214,10.0.116.67,80,TCP,14.265653858526639,52208,15953,False,cell_176,30.788,76.838,0,,
d9b1e57c49dd408c,b8bb5b1901274cc6,00f0b83b32d20a92,d44c330f3a764536,2025-09-07T19:22:37.201200,site185.example,10.3.182.198,10.0.133.91,80,TCP,57.30259176404717,32239,22279,False,cell_1130,30.765,76.815,0,,
1c7b106af6a54768,a844ba235e4e17f4,01c696972c45bbbb,ecf229aa11f39ba5,2025-09-07T19:22:40.960741,amazon.in,10.0.77.65,10.0.237.72,5062,TCP,12.247483109535738,7426,5432,False,cell_1223,30.7115,76.7615,0,,
c4fe7ca25ea1d434,bbd7ea854419e4cf,76f959348ccdbd23,121569429aa46db8,2025-09-07T19:22:44.781560,site1550.example,10.1.63.209,10.0.128.95,443,TCP,22.627508132623174,8864,7571,False,cell_1096,30.748,76.798,0,,
8865d482d9c7dd01,f899dfe0b64a9cb0,fcf87ce377e6ed9f,acd4723df05041f2,2025-09-07T19:22:57.604260,site888.example,10.2.75.88,10.0.120.236,80,TCP,67.33389663826607,224607,340523,False,cell_571,30.7855,76.8355,0,,
56028e0b80189b0e,69fff7a7e0f796a1,381390c09dcd0c59,ad60aa7ea518b743,2025-09-07T19:22:57.674378,site1948.example,10.3.59.64,10.0.66.37,80,TCP,5.582777544109212,5004,8975,False,cell_951,30.7755,76.8255,0,,
301a31e0e25b2794,8c2ca66b44edd1de,0fadd02406cd4115,f067e3b19da45f12,2025-09-07T19:23:09.739325,site449.example,10.0.235.202,10.0.164.237,80,TCP,23.805717791569272,14508,1912,False,cell_932,30.766,76.816,0,,
35432db0cd764bc1,68d890e52fc56a8e,c0c6a2682046561d,7356895bb9332f6d,2025-09-07T19:23:10.367049,site599.example,10.2.157.98,10.0.147.146,5228,TCP,35.79952154692927,43436,43783,False,cell_1575,30.7875,76.8375,0,,
de2a5b85c6645b28,62464db1f877462e,ea970ba8d0f3360e,02f038d28015f821,2025-09-07T19:23:18.720560,site334.example,10.3.197.49,10.0.32.41,5228,TCP,25.560635728217914,22619,27371,False,cell_1520,30.76,76.81,0,,
5025a49c10f11c1a,ade0c7e6b9f2d979,0d81cfd7f6a28b85,9504d602d283557a,2025-09-07T19:23:25.097388,site1442.example,10.2.179.207,10.0.84.91,80,TCP,71.98622856574255,42932,11274,False,cell_919,30.7595,76.8095,0,,
113010a4fb22bb4c,111a64231af06905,3009eebf2b566b75,363e481161cea34b,2025-09-07T19:23:37.305063,site874.example,10.0.104.94,10.0.94.82,443,TCP,52.33184090785552,29598,24665,False,cell_1472,30.736,76.786,0,,
71aed80cb14a3a2e,52e5f0e6f046f90a,3704cdf725635110,7f1e13cb0a4c343c,2025-09-07T19:23:39.869916,site538.example,10.0.172.141,10.0.237.216,80,TCP,11.839173709261225,4040,7355,False,cell_1440,30.72,76.77,0,,
1d3288d976aa39d1,cc32ac3735bd5c4c,baa7d222a5ab1b76,4402eaa1791ca074,2025-09-07T19:23:42.060088,youtube.com,10.3.168.9,10.0.39.252,443,UDP,19.100647088381255,4743,3701,False,cell_618,30.709,76.759,0,,
edac1acd2ff09c93,fe6903115cb9ea66,fb7be03f8bb6b13c,38cc9c6d409a980c,2025-09-07T19:24:11.314980,site1778.example,10.3.71.124,10.0.78.33,443,TCP,20.959092467689825,8970,15732,False,cell_858,30.729,76.779,0,,
797a9ab98e580f7a,5a218a0540e19a1e,bf339b4198a7f91c,b28b2efd8ee87c24,2025-09-07T19:24:16.576584,site1238.example,10.3.110.53,10.0.98.32,5228,TCP,56.394857949665465,6221,10386,False,cell_710,30.755,76.805,0,,
c8e16d6a4949faf6,b0061eec79a37115,65bfdbfa55c74796,c6e4891369638948,2025-09-07T19:24:32.217598,google.com,10.3.72.196,10.0.212.17,5060,TCP,15.489025783960026,13328,4269,False,cell_1229,30.7145,76.7645,0,,
fe08a30cbb4e3684,32bdf1b2c57f7076,c64758d09cee7aa5,94eafe5e7296beda,2025-09-07T19:24:44.073096,site1235.example,10.2.177.189,10.0.178.95,5228,TCP,50.808239224967735,90744,134879,False,cell_865,30.7325,76.7825,0,,
3ad3ce867663ae89,858085b68d8b2816,833de203129856b8,4992c510720b1654,2025-09-07T19:24:48.546607,site1829.example,10.2.134.32,10.0.26.158,80,TCP,6.270183923479983,6111,11621,False,cell_583,30.7915,76.8415,0,,
b059121d6db3c461,5772f2d7924c7995,b46c237831dff512,b534349976924375,2025-09-07T19:25:04.595104,site1687.example,10.0.220.56,10.0.156.135,5228,TCP,23.955318313238415,18335,8423,False,cell_1114,30.757,76.807,0,,
5a1357f961a4917b,70fc625f451311cf,b976a4fd0f4a9223,81f308a6de8ed3bb,2025-09-07T19:25:10.406467,site682.example,10.1.219.249,10.0.147.246,443,TCP,21.18874082036839,6693,6193,False,cell_868,30.734,76.784,0,,
c54553d8d342c496,4795e803678d76ce,53380a7c9c409d5b,1e42c9c6410e9b37,2025-09-07T19:25:12.604042,site366.example,10.2.56.12,10.0.57.66,5228,TCP,31.929109664351508,6917,5093,False,cell_1114,30.757,76.807,0,,
cc4406c5110bf9be,9ba1d9eb1026ee8c,bc947e0a4dff3ec7,68b4264c2293cb25,2025-09-07T19:25:19.056321,site32.example,10.2.103.59,10.0.18.136,10476,UDP,4.297513821722819,30677,29986,False,cell_183,30.7915,76.8415,1,VOIP_SPOOF,ADHOC_VOIP_1159
6ca8ca9791f487dc,59b1b0c7229eb178,3dddd19fd2ad410c,1c9223c4653c301b,2025-09-07T19:25:29.172385,site1749.example,10.2.41.200,10.0.122.143,443,TCP,30.88430366068566,22913,8452,False,cell_732,30.766,76.816,0,,
24aa5465a99e9f3f,7bdf98ec749f6817,2b6731cd878781e9,e54a1c221ce75cdb,2025-09-07T19:26:04.131094,site1732.example,10.0.43.123,10.0.141.15,5228,TCP,7.361701002129756,6927,8509,False,cell_65,30.7325,76.7825,0,,
b96c57592bd5047f,5e69e2b192f0a5ba,3057553ce61b9a65,f78903f228b30ebf,2025-09-07T19:26:11.334564,sms-gateway.example,10.3.127.229,10.0.188.201,5228,TCP,1.0,50,4839,True,cell_322,30.761,76.811,1,MASS_SMS,ADHOC_SPAM_542
9ed1ad34bbdd9445,081b6630451ca829,4cbaaa565aad22bd,e7310dc3f9cbe403,2025-09-07T19:26:27.331185,site347.example,10.0.39.217,10.0.177.8,443,TCP,73.33626248482481,90980,100593,False,cell_750,30.775,76.825,0,,
6593ac0a9840ec6e,69fff7a7e0f796a1,381390c09dcd0c59,ad60aa7ea518b743,2025-09-07T19:26:29.661777,site1627.example,10.3.59.114,10.0.70.28,443,TCP,38.31679403059351,18753,24799,False,cell_1269,30.7345,76.7845,0,,
6f2f645c6cc82938,a514730feb3b98d5,288986dba239d97f,4d16e5224e775f2a,2025-09-07T19:26:29.776914,sms-gateway.example,10.3.0.152,10.0.169.45,5228,TCP,4.296977181147941,90,46185,False,cell_529,30.7645,76.8145,1,OTP_REDIRECTION,ADHOC_OTP_1132
a547a1915b8fbcab,4fee3f1d78cff37d,0e0bc55f55758263,a6c6c19aa09a5e6b,2025-09-07T19:26:31.539160,site1653.example,10.2.88.176,10.0.172.101,5228,TCP,65.89277476981555,40958,24621,False,cell_736,30.768,76.818,0,,
947f4c2ea7814935,f8a7f47a48420051,720475d32d730986,c5ec29304b309031,2025-09-07T19:26:39.085339,site1.example,10.1.97.36,10.0.37.211,80,TCP,35.756355052005354,27970,14999,False,cell_682,30.741,76.791,0,,
5a52b174e87e25c5,ce8fe85df3a06ec0,23e244d5a1d259d8,eea9f3617824305c,2025-09-07T19:26:43.435515,site1699.example,10.3.9.95,10.0.130.204,443,TCP,187.04245830788116,798159,1176522,False,cell_1415,30.7075,76.7575,0,,
143b11b00d35ccef,aeb34c41b93ad781,73fa0470cd67709b,859723a2627e17ff,2025-09-07T19:26:48.563550,site1996.example,10.0.120.61,10.0.141.70,443,TCP,81.41911058902642,7326,14374,False,cell_559,30.7795,76.8295,0,,
39a29059cdf8affa,d2af83a852ee4a5f,7288f843d7a0c0a6,335bdf37afb829c0,2025-09-07T19:26:54.538717,site1397.example,10.2.26.174,10.0.171.186,443,TCP,22.291215461993097,9625,19149,False,cell_156,30.778,76.828,0,,
841998a9cac2aedc,b9190dab97fe217a,1665a13306c492ca,8c29beced6951941,2025-09-07T19:26:54.875778,site1443.example,10.0.232.168,10.0.37.97,80,TCP,47.65302241330106,18713,2804,False,cell_276,30.738,76.788,0,,
cf5a9f6b1b4ff0fa,d7fce8d8d765a131,2d15245d17332373,1414e967efa8e7b1,2025-09-07T19:26:57.070976,site94.example,10.0.31.217,10.0.203.15,5228,TCP,12.70617153859148,3845,2140,False,cell_1006,30.703,76.753,0,,
d5708f0c5e9746ee,5cb9340fcb782abb,e47a874e9e0431aa,4c3ef6f17f81b09e,2025-09-07T19:26:57.876352,site642.example,10.2.160.44,10.0.62.197,80,TCP,44.18962995727051,91831,23361,False,cell_700,30.75,76.8,0,,
f0084f787f316a93,293e5c1efddec3d0,929e85710e02a942,cf2c603811623dd2,2025-09-07T19:27:00.797943,sms-gateway.example,10.0.218.150,10.0.161.149,443,TCP,3.405967725159978,20,66058,False,cell_1307,30.7535,76.8035,1,OTP_REDIRECTION,ADHOC_OTP_2009
6ac0ddaa6874174c,19d51769215b3695,e461e4257a1728df,886dfb4c2cdb77ce,2025-09-07T19:27:18.188149,site1497.example,10.0.235.216,10.0.206.45,80,TCP,113.34827506965112,39893,48772,False,cell_875,30.7375,76.7875,0,,
efc955c9ba7780e7,3d4480691b6f519c,0e7ce68cecfb1cab,d3e7b3eb0e75e488,2025-09-07T19:27:21.375824,whatsapp.com,10.1.24.19,10.0.83.16,80,TCP,27.389076688988375,5410,7438,False,cell_1264,30.732,76.782,0,,
4062c84d37efb836,8e9724f37d884e05,807b8af30a4b9b7b,1c6181c31ac9626e,2025-09-07T19:27:21.986082,site1676.example,10.1.54.181,10.0.73.224,5228,TCP,24.154014991541224,231841,31005,True,cell_127,30.7635,76.8135,1,DATA_EXFIL,ADHOC_EXFIL_3538
09f3eded44010b3b,c315c8ff178bedfc,d3090993e81fd65e,3af2fe35d5c4bc80,2025-09-07T19:27:22.557803,site1321.example,10.0.187.20,10.0.129.15,5228,TCP,39.57079614328113,6377,6855,False,cell_238,30.719,76.769,0,,
8fd5ca427572e485,63de507dfb0679c7,da2842f1c56aad45,3cc41a34e29d0642,2025-09-07T19:27:28.992082,site1463.example,10.0.161.207,10.0.245.228,80,TCP,58.45109301318494,97668,156582,False,cell_979,30.7895,76.8395,0,,
d0ff439651bddc33,20e9138f2bc90e95,74bf460d12159ee1,39a0fd13496b8f7f,2025-09-07T19:27:30.763295,site1081.example,10.0.19.63,10.0.195.59,80,TCP,36.57413604353544,29102,23654,False,cell_1396,30.798,76.848,0,,
8f45e13da5dd4d77,234ba89f83ace2f8,618450bb9c362367,fd727d89cb5b40a7,2025-09-07T19:27:41.393720,site35.example,10.2.247.103,10.0.170.236,80,TCP,8.105354209144597,8847,12200,False,cell_1538,30.769,76.819,0,,
f63ae5dc9b4c628c,9961f28573ca96cb,00625b33c68611b4,548aa41f311c300f,2025-09-07T19:27:42.765681,site2.example,10.3.141.149,10.0.220.176,443,TCP,37.86299307677436,19917,13438,False,cell_1548,30.774,76.824,0,,
771490c45d8c66fe,2a51f1546409eadd,d0045daa103ca62f,853c0be424e8fa1f,2025-09-07T19:27:43.688724,site276.example,10.1.28.111,10.0.37.230,5228,TCP,26.942458549689615,6781,6356,False,cell_906,30.753,76.803,0,,
fbe9e504335ed6e6,5e04e75904cdb03a,168bd3edd2fb5c0d,82a85d691eb769ac,2025-09-07T19:27:45.037789,site646.example,10.1.82.101,10.0.211.193,5228,TCP,71.14383260369574,71879,122222,False,cell_55,30.7275,76.7775,0,,
39a91bd8fd5502ff,76479615307c445b,b3d2bb8893b9957a,a15b80e4ed53bf7b,2025-09-07T19:27:47.234770,site1036.example,10.0.112.71,10.0.131.226,5228,TCP,18.23083471118353,22750,20083,True,cell_1462,30.731,76.781,0,,
5b49b71ded72a57b,422fbfd067e945c9,b3ab28c844b47410,06ec64d078020439,2025-09-07T19:27:51.485952,site2.example,10.2.45.160,10.0.86.193,80,TCP,15.309360246888723,80174,80038,False,cell_902,30.751,76.801,0,,
b6d742843d6e69c6,ab5072e67876a662,96cc7e178e9e63e9,6fad6e69ae42276f,2025-09-07T19:27:52.254883,site396.example,10.2.199.1,10.0.102.68,443,TCP,18.303518687313954,8242,2689,False,cell_1326,30.763,76.813,0,,
423eb9e67e09ddb1,87d429631e9a582d,f068bb24fc155a7f,f6293f17a597db3f,2025-09-07T19:28:09.969730,google.com,10.1.225.172,10.0.83.19,10000,TCP,101.48912475448391,76747,33629,False,cell_1549,30.7745,76.8245,0,,
6e498fc8bdc0d9ee,e909fedff7748903,4ff512f80104a862,296ead264eaf4e71,2025-09-07T19:28:20.450052,site1677.example,10.0.167.85,10.0.147.201,5228,TCP,21.711665228939626,38347,66160,False,cell_1165,30.7825,76.8325,0,,
29dc558739cb5e0d,b6ba673af0f6c57b,9936f1574c74c8a4,df8f15316837cc9b,2025-09-07T19:28:20.608909,site1888.example,10.3.34.182,10.0.120.89,5228,TCP,21.387067558542903,4292,5612,False,cell_1131,30.7655,76.8155,0,,
69d49e29edb796c9,f5788c5855602a66,93fc2be26b3ec630,fe879e341e2b83c0,2025-09-07T19:28:20.736827,site1459.example,10.3.8.110,10.0.81.60,5228,TCP,19.196266494794024,4574,3988,False,cell_1267,30.7335,76.7835,0,,
8d031d5873d88908,8144d04dd2f5316e,6f56b9a0fb44b1c7,d639dfafbdc4f6bf,2025-09-07T19:28:21.059975,site294.example,10.1.18.14,10.0.27.174,443,TCP,325.1534006142827,193743,301520,True,cell_367,30.7835,76.8335,0,,
e00b5b75fa624fc7,8b99ffa7595f70a9,a55b4b5d2d9d2e96,7ae4a2c1ae7fd6b8,2025-09-07T19:28:26.253924,site1868.example,10.1.84.38,10.0.180.133,443,TCP,6.973410120263676,3396,1589,False,cell_1341,30.7705,76.8205,0,,
821fca48bf93ea57,df99453edfa32a0d,466f2617a1e67a1b,3225bade0eb8d701,2025-09-07T19:28:29.734829,site695.example,10.1.64.119,10.0.15.71,80,TCP,48.53911058217323,36407,70377,False,cell_1050,30.725,76.775,0,,
6f1ddefa5f88ce7c,3ec159326213f3f9,6bdb358d393d91eb,a0d7dce0867c8996,2025-09-07T19:28:31.378795,site469.example,10.2.89.33,10.0.37.170,5228,TCP,89.03089099580829,39449,73855,False,cell_1974,30.787,76.837,0,,
982edc989a7e1335,e7b7d999a2f21f8e,42847d0f9515c4c9,4e6105719e13eda5,2025-09-07T19:28:41.040109,site1849.example,10.3.86.234,10.0.3.233,5228,TCP,18.030535594277747,5991,8379,False,cell_1080,30.74,76.79,0,,
d51901b2444d9e4c,3ee1c15cb79c505b,c0c3e4cbcf5b742e,86e98c3aa0aea746,2025-09-07T19:28:48.582631,whatsapp.com,10.0.118.198,10.0.131.91,5062,UDP,143.03646170017134,39780,79316,False,cell_1748,30.774,76.824,0,,
3411184769065d84,308dba6f806f892f,782885f91009f006,82a28f27db35d065,2025-09-07T19:28:56.598955,sms-gateway.example,10.0.180.58,10.0.174.216,80,TCP,1.9490140654428885,186,875,False,cell_180,30.79,76.84,1,OTP_REDIRECTION,ADHOC_OTP_720
151c75e649658ba5,630a85009271e306,6c7e2a3eb4ee9014,3af73ad06c47ef3e,2025-09-07T19:29:05.564635,site340.example,10.1.185.35,10.0.235.24,5228,TCP,69.25206653165371,46339,16545,True,cell_414,30.707,76.757,0,,
039defbfb0f35111,8e3ff84c9ccaae91,0e0084e50a2493d0,394b35a4dcf8f0f6,2025-09-07T19:29:06.944438,site461.example,10.2.248.24,10.0.226.171,5228,TCP,10.729735747845197,2237,4328,False,cell_464,30.732,76.782,0,,
64e327a0bce99357,b67272a0ea85b525,c9409c3249178d3a,230a800483953843,2025-09-07T19:29:07.621096,site107.example,10.3.129.138,10.0.185.180,80,TCP,48.38884184577261,53915,26611,False,cell_267,30.7335,76.7835,0,,
c18cdffe89703577,e0bc26b7591c30d5,0e49ce74ab98285a,b4deac68eff2ea07,2025-09-07T19:29:22.794582,site433.example,10.0.96.2,10.0.231.115,5228,TCP,29.266077447573966,15157,5131,False,cell_1362,30.781,76.831,0,,
361ec6094f8a4cf0,0babf23f19a4dd27,7ff4aa261427364f,c6018a00a9e7bf74,2025-09-07T19:29:30.945722,site1706.example,10.3.98.36,10.0.31.45,443,TCP,53.301612680197444,14811,26188,False,cell_1039,30.7195,76.7695,0,,
162cab7ede263020,603afa3c29624347,cc5fab6066b95f71,795e59eb7d5346c7,2025-09-07T19:29:51.172175,site1379.example,10.1.30.97,10.0.37.199,5228,TCP,48.41405703232936,74891,116409,False,cell_1080,30.74,76.79,0,,
23aa4c2a559975cb,684214364db59d38,8ffdd01bdb7b4773,5c81cdd6a9b64e2f,2025-09-07T19:29:56.800177,site1287.example,10.1.94.25,10.0.48.95,80,TCP,28.5316625346619,80521,45611,False,cell_1361,30.7805,76.8305,0,,
6e45c6a64dc1c151,66dcf54b9f177322,ed9c8a962389e6ec,549c69c197315d21,2025-09-07T19:30:00.119103,site723.example,10.0.149.227,10.0.191.39,80,TCP,42.24305942940548,18302,17783,False,cell_918,30.759,76.809,0,,
b92ec7b27bd8e9ce,1e4749fdd132a21a,b6006f94e4e15f89,69995b8420b6293a,2025-09-07T19:30:07.898643,site580.example,10.1.138.2,10.0.187.75,5228,TCP,16.00093724651791,37711,13970,False,cell_713,30.7565,76.8065,0,,
03ccb8578814cc08,35d59b409d8e3688,98d8111288d58961,f4eb12d31110635c,2025-09-07T19:30:09.862699,site94.example,10.1.235.199,10.0.105.121,443,TCP,8.30760953969276,2970,2383,False,cell_532,30.766,76.816,0,,
384880a5ca1cb1a3,9d3bda9ba7cfe809,a7b9c912df157340,eef2714770a996b2,2025-09-07T19:30:12.048059,site986.example,10.3.126.183,10.0.67.147,5228,TCP,20.496225794716832,2512,2394,False,cell_352,30.776,76.826,0,,
75dcf8d8078b51a6,d94237ed0739f323,7151974da48eadba,04f89dd025cad622,2025-09-07T19:30:39.594526,site833.example,10.2.23.168,10.0.180.102,10329,UDP,1.1346354969997043,16838,4673,False,cell_1019,30.7095,76.7595,1,VOIP_SPOOF,ADHOC_VOIP_3760
88f8b576c4ed5eaf,c315c8ff178bedfc,d3090993e81fd65e,3af2fe35d5c4bc80,2025-09-07T19:30:44.310356,youtube.com,10.0.187.56,10.0.251.23,10000,TCP,30.44714846438367,21441,17464,False,cell_238,30.719,76.769,0,,
9d28fdbe8236c4f3,6b96cca21b6887dd,a7ba56f15d38b7c3,3598940e55772593,2025-09-07T19:30:54.866152,site1742.example,10.3.92.106,10.0.52.98,5228,TCP,9.51293808803596,2692,1156,False,cell_130,30.765,76.815,0,,
4206e49fda44a696,c764f19e685baff1,c2c59574b232a8a9,adcd45aed6ea5956,2025-09-07T19:30:59.946267,site1137.example,10.2.192.6,10.0.213.134,443,TCP,73.96682192998487,13992,9487,False,cell_1406,30.703,76.753,0,,
f18b088abc802c8f,a736c040c5e29d18,bef5cff099323ec8,79b31b582436815f,2025-09-07T19:31:10.726719,site13.example,10.1.234.245,10.0.70.71,80,TCP,87.89590724932533,42001,76569,False,cell_1422,30.711,76.761,0,,
097adb5669cf012c,ee888158fb3411fe,2f656746ab45282a,d9ffb8cc7a5a340d,2025-09-07T19:31:34.511752,site1866.example,10.0.213.75,10.0.106.209,443,TCP,9.558731712634911,3241,1574,False,cell_1422,30.711,76.761,0,,
b52f766d906e5a33,f19c41c51a36ee5c,391db51d2dab111c,bfc0b6779663406b,2025-09-07T19:31:45.379530,site9.example,10.3.205.22,10.0.84.148,443,TCP,9.967288042329722,4707,3653,False,cell_982,30.791,76.841,0,,
afab1b61c5fe72bb,58f084fda0b624d9,c80f200bac324014,df2f653185db76de,2025-09-07T19:31:59.700446,instagram.com,10.1.216.50,10.0.242.73,443,TCP,15.385198048252091,4429,4207,False,cell_936,30.768,76.818,0,,
5a6e09cc9c3160eb,26aa86c3382aa99f,061f22b62c54806a,69204d3285598df3,2025-09-07T19:32:00.385536,site1879.example,10.2.11.152,10.0.124.38,443,TCP,79.87378519102958,38322,45102,False,cell_494,30.747,76.797,0,,
fda67a6697d64e3b,7a6b883f0a468815,6fc36a98dc6c1460,fbb630626e36339f,2025-09-07T19:32:00.453902,youtube.com,10.2.68.92,10.0.94.206,8080,TCP,19.176695886291775,8185,7370,False,cell_1456,30.728,76.778,0,,
3adc354a754039fb,84e8f2439e3cd6a3,d2572d280917d6b7,8020048f0086ba76,2025-09-07T19:32:30.325981,site1064.example,10.1.135.225,10.0.197.176,443,TCP,42.694460499720655,7602,2273,False,cell_255,30.7275,76.7775,0,,
4f0b20f5488b6ac6,df22df121ad749c9,a64cbbd2f567cdab,c7ff1375c50318d1,2025-09-07T19:32:30.931744,site1271.example,10.1.200.8,10.0.20.21,5228,TCP,43.43713579642609,8502,12493,False,cell_583,30.7915,76.8415,0,,
36a48c46da062f49,5a34dfada7507f8f,2af62a790673ae1b,c222fe153de1231c,2025-09-07T19:32:30.938635,site8.example,10.2.127.224,10.0.55.123,443,TCP,15.558376420340801,13365,19899,False,cell_784,30.792,76.842,0,,
cee57ac0aac8b9a0,e909fedff7748903,4ff512f80104a862,296ead264eaf4e71,2025-09-07T19:32:47.415562,site537.example,10.0.167.186,10.0.241.194,80,TCP,11.480422554135844,14387,17419,False,cell_1165,30.7825,76.8325,0,,
ea94e51841c895ec,0b06449dfb05d55e,65b6b2957913aeeb,cc21f61c187ddc6e,2025-09-07T19:32:49.063816,site999.example,10.0.196.245,10.0.24.146,443,TCP,19.15348029685637,4065,4682,False,cell_553,30.7765,76.8265,0,,
5a41a7c326457cbe,5148141a16b62342,dbb2929bf4d7b44a,9fdb65197f99f8fa,2025-09-07T19:33:03.262530,site819.example,10.3.88.105,10.0.72.178,443,TCP,17.666781541104996,4397,1704,False,cell_327,30.7635,76.8135,0,,
c374c17596736053,529bae6039428f24,d61ca48125edb4a7,4afc55f2ce19bb4f,2025-09-07T19:33:05.663414,site194.example,10.1.11.159,10.0.252.195,5228,TCP,16.912864512476364,21345,25623,False,cell_1953,30.7765,76.8265,0,,
955328a06c74f5b4,aa5f0566636646ae,d07fa053a15937b0,5d85d9aa584c40ba,2025-09-07T19:33:29.879962,site1554.example,10.0.1.153,10.0.25.211,5228,TCP,14.195941807646994,2741,1362,False,cell_1386,30.793,76.843,0,,
540be90b91799a18,5f405e2519198492,7d07adbf2d686c0e,603fac7d31344dc4,2025-09-07T19:33:41.145449,site1451.example,10.3.134.182,10.0.98.100,443,TCP,42.09568939883981,24840,26672,False,cell_416,30.708,76.758,0,,
195152ee298805e5,4af9c75cb0e96d59,d8a716df89055f91,abd7d39d18c36c24,2025-09-07T19:33:43.874849,site1181.example,10.0.40.26,10.0.63.86,5228,TCP,32.89591879561039,10958,4842,False,cell_859,30.7295,76.7795,0,,
70b6105819b95976,600f3993d6ee7d85,f7143fe715c63be7,d8dacc44805a9852,2025-09-07T19:33:44.370673,site1541.example,10.1.45.151,10.0.88.8,80,TCP,14.938501913368782,41278,11948,False,cell_2,30.701,76.751,0,,
542410f455d89b45,7c1e9505b070830a,f40fe1d19c6da097,bf3b8b843bf2b1fb,2025-09-07T19:33:45.166589,site14.example,10.1.181.120,10.0.161.88,5228,TCP,46.88161169122768,12535,13807,False,cell_1106,30.753,76.803,0,,
5484fc840dc4dc93,b802182c50d14d61,114918f42272b08c,574bfb2dae88443e,2025-09-07T19:33:49.002716,site778.example,10.2.145.226,10.0.68.38,443,TCP,19.79569926102385,4824,7960,False,cell_1048,30.724,76.774,0,,
876e938179caab99,66dcf54b9f177322,ed9c8a962389e6ec,549c69c197315d21,2025-09-07T19:33:59.411835,site1741.example,10.0.149.41,10.0.71.118,80,TCP,25.70257675951659,19910,11668,False,cell_918,30.759,76.809,0,,
c0789082afc64686,f92da27c70d95e15,c709199bf5d3d5f3,0b7b3913405aaa0b,2025-09-07T19:33:59.509673,site452.example,10.3.146.196,10.0.50.120,5228,TCP,16.418420675937842,13944,26876,False,cell_602,30.701,76.751,0,,
94812a5a5fba4515,a38b16af3bcfe396,2543cac3ec845003,40dcb93e66f2d8e2,2025-09-07T19:34:09.722652,site10.example,10.0.67.30,10.0.110.239,80,TCP,40.832390733552316,43789,49375,False,cell_584,30.792,76.842,0,,
51334e9e41406a4a,8d02d1346c4e9a5b,9c9c202e0fb9eca5,a5614866490b6f0f,2025-09-07T19:34:32.893394,whatsapp.com,10.1.6.123,10.0.102.129,80,UDP,20.640175962873236,12494,21598,False,cell_135,30.7675,76.8175,0,,
3119d78e6c3bedfb,fe41b5e2104525d3,8466ff310e0130a5,1d71ef8931987caa,2025-09-07T19:34:36.482672,site1860.example,10.3.192.138,10.0.127.97,10981,UDP,2.503075956976227,3673,2981,False,cell_1508,30.754,76.804,1,VOIP_SPOOF,ADHOC_VOIP_4317
a9a8b10711d8ec95,8c6fa40ca28bf88a,818341e3f382b542,8703d894c3fa5d68,2025-09-07T19:34:41.942941,site1774.example,10.3.56.170,10.0.209.229,5228,TCP,48.47099143564981,31453,21670,False,cell_209,30.7045,76.7545,0,,
7b411325ebcf15ff,c48dc47dd7ae45c6,bf7e6d88e33d5f00,895d7cfe8988330d,2025-09-07T19:35:11.276250,site370.example,10.0.87.1,10.0.235.25,443,TCP,13.061407629635486,8126,5933,False,cell_477,30.7385,76.7885,0,,
b1cb2f5934a343e9,3bccf264d0256687,02532451b9bf5cb8,eccfa4f40fda23ef,2025-09-07T19:35:17.150848,site1198.example,10.0.198.215,10.0.149.230,80,TCP,9.323250618397918,10356,18852,False,cell_1409,30.7045,76.7545,0,,
53f2e60746a29b45,1a74471ed636c5e0,1560f427bb2c89b6,e906f9fc07e85a4d,2025-09-07T19:35:39.672491,whatsapp.com,10.0.85.173,10.0.150.17,5060,TCP,43.19390790160063,19930,32683,False,cell_626,30.713,76.763,0,,
0ab9b4bb695c7743,9a5eaa24746cad37,edc5569a7f28d4e5,bf0db970ec4129b3,2025-09-07T19:35:46.988256,site459.example,10.1.179.174,10.0.241.181,5228,TCP,29.889870518801636,42401,76725,False,cell_954,30.777,76.827,0,,
b0e0c8412e674bd6,c48dc47dd7ae45c6,bf7e6d88e33d5f00,895d7cfe8988330d,2025-09-07T19:35:50.703061,facebook.com,10.0.87.248,10.0.218.136,80,TCP,22.218984788945907,24565,36004,False,cell_477,30.7385,76.7885,0,,
e32058007fe8b0b5,880f8710b358aec3,2c353896c6c12460,c6e871a6c19469fd,2025-09-07T19:35:51.145011,site1036.example,10.3.46.205,10.0.68.133,5228,TCP,20.94797873174117,353318,25180,True,cell_129,30.7645,76.8145,1,DATA_EXFIL,ADHOC_EXFIL_2953
2a5b36c08546475b,fcc3a1d05dadc1ed,eaad5aba23449e90,a63bdffa686de967,2025-09-07T19:35:52.074195,amazon.in,10.3.102.76,10.0.228.226,5060,UDP,28.004351716729506,41807,5973,False,cell_784,30.792,76.842,0,,
cfe9a465cafc75a8,454221ef1525a9aa,c1c9954e580e3885,41352b663f39c910,2025-09-07T19:35:52.209133,site1329.example,10.3.157.184,10.0.149.77,80,TCP,40.9466826709008,14939,3509,False,cell_489,30.7445,76.7945,0,,
