SubscriberID,EventType,Timestamp,Location,DeviceID,FraudType
SUB-346456,Activation,2023-07-28 16:31:22,Loc-733,DEV-3216,None
SUB-824720,Deactivation,2023-03-15 05:48:26,Loc-768,DEV-2347,None
SUB-482964,Activation,2023-05-01 21:46:08,Loc-770,DEV-9520,SIM Swap
SUB-452700,Activation,2023-06-30 09:32:51,Loc-123,DEV-3347,SIM Swap
SUB-362562,Activation,2023-06-17 20:03:59,Loc-241,DEV-7923,None
SUB-504233,ServiceChange,2023-04-20 07:13:07,Loc-834,DEV-2738,SIM Swap
SUB-762953,Activation,2023-10-17 20:29:11,Loc-944,DEV-5865,SIM Swap
SUB-954554,SIMSwap,2023-07-05 10:44:03,Loc-547,DEV-3575,None
SUB-540470,Recharge,2023-08-07 10:45:34,Loc-350,DEV-5177,None
SUB-575178,SIMSwap,2023-06-26 03:58:02,Loc-355,DEV-1893,None
SUB-711458,Recharge,2023-01-21 20:20:05,Loc-547,DEV-6360,SIM Swap
SUB-277078,Recharge,2023-03-07 03:20:44,Loc-782,DEV-1550,None
SUB-340008,Recharge,2023-07-16 23:53:14,Loc-734,DEV-4379,SIM Swap
SUB-584543,Activation,2023-03-04 10:50:22,Loc-483,DEV-9948,None
SUB-663098,Recharge,2023-07-26 02:41:07,Loc-884,DEV-2386,SIM Swap
SUB-970476,SIMSwap,2023-05-20 03:00:22,Loc-184,DEV-7292,SIM Swap
SUB-755297,SIMSwap,2023-01-27 02:31:57,Loc-867,DEV-5526,SIM Swap
SUB-976830,ServiceChange,2023-09-13 01:55:31,Loc-400,DEV-5891,SIM Swap
SUB-363634,Recharge,2023-02-26 01:42:56,Loc-343,DEV-1096,None
SUB-370351,Activation,2023-05-24 20:23:24,Loc-273,DEV-5966,None
SUB-995289,SIMSwap,2023-05-26 21:35:58,Loc-607,DEV-9820,SIM Swap
SUB-446275,Recharge,2023-07-11 17:42:55,Loc-109,DEV-2132,SIM Swap
SUB-899111,ServiceChange,2023-08-21 16:10:07,Loc-803,DEV-6679,None
SUB-231003,Recharge,2023-05-26 22:14:55,Loc-562,DEV-1712,None
SUB-544091,ServiceChange,2023-02-25 15:12:45,Loc-876,DEV-6631,None
SUB-878991,Deactivation,2023-12-19 11:19:14,Loc-615,DEV-1456,None
SUB-936194,Recharge,2023-09-16 15:51:43,Loc-178,DEV-8560,SIM Swap
SUB-845627,Activation,2023-11-18 19:37:47,Loc-750,DEV-9114,None
SUB-382957,ServiceChange,2023-01-17 15:47:27,Loc-789,DEV-5066,None
SUB-533696,Activation,2023-03-28 01:05:21,Loc-779,DEV-5883,None
SUB-882790,ServiceChange,2023-08-17 03:00:56,Loc-732,DEV-3089,None
SUB-504059,Recharge,2023-05-16 22:42:16,Loc-592,DEV-6302,None
SUB-611490,Recharge,2023-04-23 01:46:20,Loc-763,DEV-3935,None
SUB-231598,SIMSwap,2023-10-20 23:55:11,Loc-509,DEV-9026,SIM Swap
SUB-194696,Recharge,2023-09-22 02:34:24,Loc-153,DEV-7928,SIM Swap
SUB-646380,SIMSwap,2023-01-28 06:39:01,Loc-455,DEV-6874,SIM Swap
SUB-215145,Recharge,2023-05-22 16:14:06,Loc-955,DEV-7813,SIM Swap
SUB-184883,ServiceChange,2023-06-11 00:11:36,Loc-673,DEV-5940,None
SUB-693151,Deactivation,2023-06-13 08:04:08,Loc-864,DEV-4915,SIM Swap
SUB-363071,ServiceChange,2023-09-06 06:01:27,Loc-114,DEV-6597,SIM Swap
SUB-428816,Activation,2023-09-28 03:29:04,Loc-523,DEV-2909,None
SUB-329725,Deactivation,2023-08-16 23:21:07,Loc-442,DEV-7804,None
SUB-296467,Deactivation,2023-04-12 06:49:25,Loc-480,DEV-2222,None
SUB-491320,ServiceChange,2023-08-24 17:34:14,Loc-513,DEV-2103,None
SUB-185484,Deactivation,2023-09-07 00:46:53,Loc-826,DEV-8039,SIM Swap
SUB-986743,Recharge,2023-08-05 17:20:15,Loc-959,DEV-7354,SIM Swap
SUB-680330,Recharge,2023-07-24 02:53:43,Loc-593,DEV-9314,SIM Swap
SUB-875448,Deactivation,2023-02-03 02:49:01,Loc-685,DEV-7960,None
SUB-161294,Recharge,2023-03-04 22:17:17,Loc-606,DEV-1834,SIM Swap
SUB-843043,Deactivation,2023-05-31 22:46:15,Loc-684,DEV-4001,None
SUB-898928,Recharge,2023-11-13 00:16:02,Loc-676,DEV-2287,SIM Swap
SUB-362605,Deactivation,2023-04-02 06:55:26,Loc-104,DEV-2974,None
SUB-606123,Recharge,2023-06-07 10:17:23,Loc-700,DEV-1163,None
SUB-611555,ServiceChange,2023-03-21 03:32:56,Loc-210,DEV-2482,SIM Swap
SUB-355555,ServiceChange,2023-09-22 22:19:41,Loc-767,DEV-1278,SIM Swap
SUB-799774,Recharge,2023-03-29 20:32:37,Loc-931,DEV-7362,None
SUB-540466,Deactivation,2023-03-09 11:43:00,Loc-297,DEV-1197,SIM Swap
SUB-297722,Recharge,2023-06-12 00:23:15,Loc-581,DEV-4376,SIM Swap
SUB-614150,ServiceChange,2023-05-26 03:15:42,Loc-500,DEV-5740,None
SUB-903577,SIMSwap,2023-07-22 06:33:19,Loc-416,DEV-2063,None
SUB-938084,Recharge,2023-12-08 17:00:23,Loc-108,DEV-1578,None
SUB-996684,Deactivation,2023-07-02 01:17:15,Loc-308,DEV-1302,None
SUB-888945,Deactivation,2023-04-30 19:46:56,Loc-885,DEV-9581,None
SUB-843910,ServiceChange,2023-04-29 07:08:00,Loc-985,DEV-7241,None
SUB-884491,Recharge,2023-02-19 10:45:09,Loc-799,DEV-4756,SIM Swap
SUB-979810,ServiceChange,2023-02-01 09:42:11,Loc-218,DEV-9435,None
SUB-113491,Deactivation,2023-11-21 04:56:34,Loc-653,DEV-1054,SIM Swap
SUB-998574,SIMSwap,2023-05-08 23:18:15,Loc-617,DEV-7767,None
SUB-793440,Activation,2023-08-07 07:54:57,Loc-442,DEV-4274,None
SUB-844668,Activation,2023-02-06 11:05:33,Loc-771,DEV-3680,None
SUB-589299,ServiceChange,2023-11-05 19:30:36,Loc-717,DEV-1491,None
SUB-768517,ServiceChange,2023-06-14 15:01:21,Loc-494,DEV-7442,None
SUB-511338,SIMSwap,2023-04-28 22:51:42,Loc-591,DEV-3870,None
SUB-781620,Deactivation,2023-03-03 12:04:21,Loc-524,DEV-6347,SIM Swap
SUB-452622,Activation,2023-03-16 18:10:49,Loc-305,DEV-9050,None
SUB-851960,Deactivation,2023-09-17 08:44:53,Loc-779,DEV-5556,None
SUB-973047,Deactivation,2023-07-10 12:25:26,Loc-469,DEV-4583,SIM Swap
SUB-763687,Deactivation,2023-09-16 18:18:59,Loc-860,DEV-2763,None
SUB-262844,Recharge,2023-10-15 05:56:20,Loc-451,DEV-3066,SIM Swap
SUB-822115,Recharge,2023-06-10 23:53:40,Loc-562,DEV-2607,SIM Swap
SUB-149740,Deactivation,2023-01-22 04:06:46,Loc-478,DEV-7599,SIM Swap
SUB-682430,Activation,2023-06-27 02:59:08,Loc-908,DEV-2098,None
SUB-835061,ServiceChange,2023-05-09 01:36:41,Loc-255,DEV-5653,SIM Swap
SUB-934124,SIMSwap,2023-08-23 10:15:44,Loc-173,DEV-9200,SIM Swap
SUB-267744,SIMSwap,2023-07-16 06:01:59,Loc-343,DEV-9317,None
SUB-104170,Activation,2023-05-08 09:14:19,Loc-223,DEV-5530,SIM Swap
SUB-563174,ServiceChange,2023-06-10 15:33:09,Loc-374,DEV-2462,None
SUB-519387,Activation,2023-06-08 12:47:21,Loc-977,DEV-6767,SIM Swap
SUB-534038,Recharge,2023-02-23 11:08:27,Loc-620,DEV-3728,None
SUB-837293,ServiceChange,2023-02-12 03:29:14,Loc-959,DEV-6370,SIM Swap
SUB-842847,SIMSwap,2023-09-16 19:23:25,Loc-934,DEV-1388,None
SUB-690058,Recharge,2023-08-07 05:16:39,Loc-976,DEV-5317,SIM Swap
SUB-298927,Recharge,2023-10-15 12:35:50,Loc-978,DEV-6240,SIM Swap
SUB-603586,ServiceChange,2023-12-02 07:51:19,Loc-504,DEV-2258,None
SUB-668676,SIMSwap,2023-11-24 20:53:45,Loc-547,DEV-6623,SIM Swap
SUB-117255,Activation,2023-10-02 14:01:59,Loc-696,DEV-2481,SIM Swap
SUB-723208,Recharge,2023-10-07 17:20:14,Loc-509,DEV-8267,None
SUB-248527,Deactivation,2023-08-08 03:51:04,Loc-813,DEV-6973,None
SUB-502258,Activation,2023-12-25 17:20:40,Loc-219,DEV-5665,None
SUB-261726,ServiceChange,2023-01-12 22:03:37,Loc-525,DEV-7272,None
SUB-689216,Recharge,2023-09-18 17:28:47,Loc-335,DEV-7713,None
SUB-839742,SIMSwap,2023-07-11 08:30:26,Loc-647,DEV-1681,SIM Swap
SUB-242409,Activation,2023-09-17 18:59:04,Loc-243,DEV-1476,None
SUB-764678,Deactivation,2023-08-02 19:46:58,Loc-662,DEV-2641,None
SUB-265615,Activation,2023-10-22 12:21:01,Loc-691,DEV-7994,SIM Swap
SUB-993834,ServiceChange,2023-06-16 10:56:17,Loc-325,DEV-8256,None
SUB-118299,Deactivation,2023-09-09 05:14:50,Loc-554,DEV-4662,SIM Swap
SUB-911959,Recharge,2023-07-15 10:58:32,Loc-329,DEV-7149,SIM Swap
SUB-540954,ServiceChange,2023-01-01 08:57:35,Loc-571,DEV-2648,None
SUB-464387,ServiceChange,2023-09-14 01:36:41,Loc-977,DEV-6340,SIM Swap
SUB-944658,Recharge,2023-11-22 19:59:08,Loc-982,DEV-4175,SIM Swap
SUB-612877,ServiceChange,2023-01-14 04:35:52,Loc-425,DEV-5270,SIM Swap
SUB-958469,ServiceChange,2023-03-20 03:34:11,Loc-715,DEV-4997,None
SUB-511534,Recharge,2023-10-09 20:58:32,Loc-711,DEV-1092,SIM Swap
SUB-383688,ServiceChange,2023-12-14 07:09:32,Loc-662,DEV-9727,SIM Swap
SUB-882514,Deactivation,2023-10-07 02:35:57,Loc-776,DEV-1820,SIM Swap
SUB-642621,SIMSwap,2023-06-16 12:17:11,Loc-646,DEV-3040,None
SUB-991116,Deactivation,2023-05-09 08:37:51,Loc-317,DEV-2548,None
SUB-718446,Deactivation,2023-06-14 01:15:18,Loc-959,DEV-7874,None
SUB-431598,Recharge,2023-07-12 08:52:59,Loc-896,DEV-9329,None
SUB-819764,Activation,2023-08-07 20:40:21,Loc-435,DEV-9448,None
SUB-420712,Activation,2023-11-26 21:07:54,Loc-192,DEV-5814,SIM Swap
SUB-228083,Recharge,2023-08-25 06:39:56,Loc-906,DEV-8648,None
SUB-142871,Activation,2023-01-28 07:36:44,Loc-693,DEV-1910,None
SUB-572640,Deactivation,2023-07-21 13:55:15,Loc-618,DEV-6246,SIM Swap
SUB-511553,ServiceChange,2023-12-23 09:20:56,Loc-876,DEV-4797,SIM Swap
SUB-863849,ServiceChange,2023-04-20 22:17:05,Loc-349,DEV-7584,None
SUB-960127,SIMSwap,2023-09-05 02:04:06,Loc-133,DEV-5526,None
SUB-320901,Activation,2023-08-12 01:34:56,Loc-643,DEV-6209,SIM Swap
SUB-621992,Activation,2023-07-23 09:00:43,Loc-324,DEV-3350,None
SUB-310897,Activation,2023-05-16 23:39:38,Loc-400,DEV-3061,SIM Swap
SUB-786550,Deactivation,2023-05-20 05:06:25,Loc-745,DEV-2110,None
SUB-190792,SIMSwap,2023-09-12 20:22:19,Loc-142,DEV-4216,SIM Swap
SUB-730365,Recharge,2023-11-30 22:05:34,Loc-865,DEV-1235,SIM Swap
SUB-274118,SIMSwap,2023-04-20 18:50:06,Loc-164,DEV-3972,SIM Swap
SUB-692148,ServiceChange,2023-08-30 08:18:41,Loc-739,DEV-1595,None
SUB-897266,Deactivation,2023-04-06 21:17:54,Loc-671,DEV-9884,SIM Swap
SUB-812382,ServiceChange,2023-07-01 20:30:04,Loc-498,DEV-8048,None
SUB-763493,ServiceChange,2023-11-19 21:07:29,Loc-269,DEV-9578,SIM Swap
SUB-978214,Activation,2023-12-14 06:57:20,Loc-306,DEV-6074,None
SUB-779126,Deactivation,2023-08-08 02:29:32,Loc-726,DEV-8706,None
SUB-659680,ServiceChange,2023-04-22 08:53:28,Loc-397,DEV-4185,None
SUB-653697,Activation,2023-07-18 06:30:59,Loc-301,DEV-7675,None
SUB-268904,SIMSwap,2023-09-16 01:40:32,Loc-309,DEV-8335,None
SUB-289121,ServiceChange,2023-10-20 02:10:42,Loc-491,DEV-4970,None
SUB-104629,ServiceChange,2023-02-17 12:55:43,Loc-456,DEV-6061,None
SUB-677693,Recharge,2023-02-15 12:34:02,Loc-327,DEV-4657,None
SUB-181452,ServiceChange,2023-07-17 19:31:50,Loc-524,DEV-1925,SIM Swap
SUB-558976,ServiceChange,2023-06-07 16:07:00,Loc-962,DEV-8410,SIM Swap
SUB-174947,SIMSwap,2023-02-23 01:09:34,Loc-821,DEV-3208,None
SUB-338728,Activation,2023-12-25 00:25:35,Loc-259,DEV-9694,SIM Swap
SUB-435114,ServiceChange,2023-04-15 18:52:04,Loc-134,DEV-6857,None
SUB-349799,Activation,2023-03-23 06:01:03,Loc-527,DEV-1212,SIM Swap
SUB-559177,ServiceChange,2023-07-25 18:41:40,Loc-593,DEV-2814,None
SUB-379223,SIMSwap,2023-07-03 08:44:48,Loc-778,DEV-3866,SIM Swap
SUB-439349,Recharge,2023-10-19 12:33:29,Loc-576,DEV-2050,None
SUB-524542,Recharge,2023-08-12 18:27:27,Loc-961,DEV-7786,SIM Swap
SUB-371333,Recharge,2023-02-06 19:05:04,Loc-811,DEV-6065,SIM Swap
SUB-339997,ServiceChange,2023-05-19 09:52:51,Loc-883,DEV-3911,SIM Swap
SUB-564941,Recharge,2023-11-10 07:34:01,Loc-404,DEV-9490,None
SUB-997653,Recharge,2023-02-24 04:11:46,Loc-837,DEV-7869,None
SUB-841548,Activation,2023-11-14 01:08:18,Loc-633,DEV-6985,None
SUB-898907,Activation,2023-11-15 01:01:25,Loc-214,DEV-6155,SIM Swap
SUB-599461,Deactivation,2023-11-02 18:36:03,Loc-337,DEV-9903,SIM Swap
SUB-178189,Recharge,2023-06-28 15:01:01,Loc-538,DEV-5699,SIM Swap
SUB-618463,Activation,2023-09-10 01:12:22,Loc-477,DEV-1987,SIM Swap
SUB-887382,SIMSwap,2023-01-04 14:10:25,Loc-723,DEV-9922,None
SUB-628487,Deactivation,2023-01-27 07:06:40,Loc-980,DEV-4659,SIM Swap
SUB-554995,Recharge,2023-09-30 20:13:11,Loc-161,DEV-3907,SIM Swap
SUB-435584,SIMSwap,2023-06-16 08:17:18,Loc-152,DEV-5073,SIM Swap
SUB-882818,Recharge,2023-05-27 08:14:20,Loc-307,DEV-4949,None
SUB-915189,SIMSwap,2023-08-13 12:07:53,Loc-254,DEV-5001,SIM Swap
SUB-753963,Recharge,2023-02-23 18:02:38,Loc-385,DEV-6259,SIM Swap
SUB-156200,Recharge,2023-01-30 22:54:24,Loc-424,DEV-6525,SIM Swap
SUB-994676,SIMSwap,2023-09-05 18:17:32,Loc-236,DEV-7593,None
SUB-661422,SIMSwap,2023-01-03 22:25:45,Loc-943,DEV-4318,None
SUB-382427,Deactivation,2023-06-30 04:40:29,Loc-190,DEV-7185,None
SUB-797400,SIMSwap,2023-10-18 06:39:20,Loc-787,DEV-7384,None
SUB-850000,SIMSwap,2023-12-20 03:03:08,Loc-747,DEV-7190,SIM Swap
SUB-871580,Recharge,2023-07-06 22:59:14,Loc-527,DEV-3946,None
SUB-763324,ServiceChange,2023-01-10 13:09:11,Loc-314,DEV-6644,SIM Swap
SUB-592394,SIMSwap,2023-10-22 03:42:26,Loc-554,DEV-4037,SIM Swap
SUB-652190,Activation,2023-08-10 16:13:09,Loc-988,DEV-4100,None
SUB-935217,SIMSwap,2023-03-02 04:51:47,Loc-283,DEV-5596,None
SUB-909388,Deactivation,2023-12-29 09:40:26,Loc-818,DEV-4652,None
SUB-635223,Activation,2023-12-03 17:24:05,Loc-882,DEV-7418,None
SUB-465447,Deactivation,2023-09-24 02:33:21,Loc-693,DEV-5107,None
SUB-626175,Recharge,2023-04-17 15:13:16,Loc-449,DEV-7030,SIM Swap
SUB-167553,SIMSwap,2023-08-27 00:47:33,Loc-268,DEV-6214,None
SUB-189693,Recharge,2023-10-25 09:59:02,Loc-103,DEV-1838,None
SUB-464019,ServiceChange,2023-03-29 05:57:51,Loc-128,DEV-4326,None
SUB-629621,Deactivation,2023-06-17 10:04:23,Loc-586,DEV-4125,SIM Swap
SUB-800173,Recharge,2023-12-05 07:02:25,Loc-727,DEV-1148,SIM Swap
SUB-568479,SIMSwap,2023-11-12 20:43:51,Loc-873,DEV-9956,SIM Swap
SUB-477790,ServiceChange,2023-02-08 22:30:25,Loc-536,DEV-9253,SIM Swap
SUB-786025,Deactivation,2023-02-05 21:01:48,Loc-299,DEV-3420,SIM Swap
SUB-162581,SIMSwap,2023-06-12 06:25:23,Loc-276,DEV-9845,SIM Swap
SUB-662295,Recharge,2023-05-30 21:10:18,Loc-399,DEV-4445,SIM Swap
SUB-559542,ServiceChange,2023-01-20 15:03:22,Loc-801,DEV-9582,None
SUB-321145,Activation,2023-08-12 22:29:09,Loc-274,DEV-6922,SIM Swap
SUB-285695,SIMSwap,2023-08-21 05:37:24,Loc-910,DEV-5742,SIM Swap
SUB-589507,Deactivation,2023-06-02 14:23:17,Loc-314,DEV-2278,SIM Swap
SUB-312187,Deactivation,2023-01-07 09:17:24,Loc-972,DEV-5808,SIM Swap
SUB-143914,Activation,2023-07-02 04:13:50,Loc-261,DEV-7457,None
SUB-639124,Activation,2023-04-02 12:06:18,Loc-312,DEV-7639,SIM Swap
SUB-738231,Activation,2023-07-20 05:25:46,Loc-945,DEV-5652,SIM Swap
SUB-394951,SIMSwap,2023-02-01 08:30:54,Loc-746,DEV-2479,SIM Swap
SUB-946215,Deactivation,2023-04-09 16:38:09,Loc-973,DEV-4646,None
SUB-339849,Activation,2023-01-24 17:08:57,Loc-830,DEV-2604,SIM Swap
SUB-532064,Deactivation,2023-10-26 11:54:11,Loc-484,DEV-8070,None
SUB-888254,Deactivation,2023-07-23 13:32:21,Loc-380,DEV-6944,SIM Swap
SUB-420892,Activation,2023-04-23 15:58:04,Loc-868,DEV-1043,SIM Swap
SUB-575754,SIMSwap,2023-12-21 21:07:20,Loc-974,DEV-7199,None
SUB-270751,SIMSwap,2023-05-17 16:50:03,Loc-177,DEV-2705,None
SUB-636294,Recharge,2023-07-24 16:26:59,Loc-537,DEV-2307,None
SUB-501237,ServiceChange,2023-10-18 06:48:18,Loc-144,DEV-1985,None
SUB-508384,Activation,2023-04-26 00:43:49,Loc-528,DEV-1288,None
SUB-563677,Recharge,2023-08-26 20:45:24,Loc-775,DEV-6496,None
SUB-635940,SIMSwap,2023-02-11 03:32:49,Loc-942,DEV-7221,None
SUB-427432,Recharge,2023-01-29 04:36:02,Loc-124,DEV-7822,SIM Swap
SUB-756918,ServiceChange,2023-07-31 22:11:21,Loc-657,DEV-5716,SIM Swap
SUB-593500,Deactivation,2023-11-26 11:22:53,Loc-947,DEV-3416,None
SUB-551489,Recharge,2023-01-22 17:45:20,Loc-995,DEV-3911,SIM Swap
SUB-260302,Deactivation,2023-10-28 15:56:40,Loc-637,DEV-4195,SIM Swap
SUB-379001,Recharge,2023-11-25 23:53:45,Loc-955,DEV-1229,SIM Swap
SUB-179969,Activation,2023-09-07 10:06:08,Loc-115,DEV-8603,None
SUB-746494,SIMSwap,2023-05-26 13:58:17,Loc-124,DEV-3767,None
SUB-793342,Activation,2023-05-15 09:29:03,Loc-754,DEV-1498,SIM Swap
SUB-554789,ServiceChange,2023-02-06 14:48:30,Loc-358,DEV-9861,SIM Swap
SUB-345351,Deactivation,2023-09-13 04:13:33,Loc-303,DEV-2999,SIM Swap
SUB-901069,Activation,2023-04-09 22:12:14,Loc-566,DEV-6190,SIM Swap
SUB-367877,Activation,2023-03-08 07:04:55,Loc-676,DEV-3717,SIM Swap
SUB-890356,SIMSwap,2023-03-11 00:57:56,Loc-260,DEV-1094,None
SUB-632304,SIMSwap,2023-01-29 01:11:06,Loc-465,DEV-3965,None
SUB-633736,SIMSwap,2023-11-30 19:21:46,Loc-796,DEV-6803,None
SUB-216038,ServiceChange,2023-12-06 00:23:07,Loc-501,DEV-9970,None
SUB-226036,Deactivation,2023-06-11 23:14:19,Loc-721,DEV-8046,None
SUB-450396,Activation,2023-11-27 12:14:41,Loc-435,DEV-1934,SIM Swap
SUB-872454,Deactivation,2023-10-04 16:33:56,Loc-239,DEV-5563,None
SUB-342938,SIMSwap,2023-04-25 16:49:39,Loc-344,DEV-1887,None
SUB-958087,Deactivation,2023-05-22 21:32:22,Loc-146,DEV-3758,SIM Swap
SUB-362775,SIMSwap,2023-06-04 08:20:45,Loc-933,DEV-3489,None
SUB-688412,Deactivation,2023-07-16 10:39:41,Loc-388,DEV-5844,None
SUB-895536,Deactivation,2023-07-07 02:59:35,Loc-757,DEV-7438,SIM Swap
SUB-369369,Deactivation,2023-08-20 12:16:48,Loc-698,DEV-5358,None
SUB-983925,SIMSwap,2023-10-22 04:33:06,Loc-464,DEV-9594,None
SUB-300359,Deactivation,2023-01-11 05:08:17,Loc-635,DEV-7731,SIM Swap
SUB-961018,Activation,2023-04-22 15:31:42,Loc-669,DEV-7741,None
SUB-969781,Deactivation,2023-08-18 10:29:51,Loc-764,DEV-1766,SIM Swap
SUB-951588,Activation,2023-05-10 04:59:17,Loc-158,DEV-5462,SIM Swap
SUB-792889,Activation,2023-05-10 22:30:38,Loc-698,DEV-1454,SIM Swap
SUB-223646,SIMSwap,2023-02-18 15:28:58,Loc-316,DEV-8645,SIM Swap
SUB-278672,Activation,2023-01-24 01:13:05,Loc-729,DEV-1851,SIM Swap
SUB-365431,Recharge,2023-04-10 20:51:49,Loc-581,DEV-4792,None
SUB-825420,Activation,2023-07-03 04:14:28,Loc-227,DEV-8936,SIM Swap
SUB-995599,Activation,2023-01-12 11:32:39,Loc-305,DEV-5197,SIM Swap
SUB-513647,SIMSwap,2023-09-21 22:20:31,Loc-616,DEV-5539,SIM Swap
SUB-445562,ServiceChange,2023-10-20 22:41:53,Loc-313,DEV-8845,SIM Swap
SUB-918657,Recharge,2023-08-21 13:55:27,Loc-487,DEV-7633,SIM Swap
SUB-105150,ServiceChange,2023-02-22 11:13:41,Loc-324,DEV-7451,SIM Swap
SUB-865052,Activation,2023-10-26 01:29:55,Loc-399,DEV-8699,SIM Swap
SUB-208566,Deactivation,2023-01-03 14:15:44,Loc-671,DEV-2730,None
SUB-302333,ServiceChange,2023-07-20 16:32:01,Loc-708,DEV-4452,None
SUB-472863,Deactivation,2023-11-04 00:09:10,Loc-646,DEV-5620,None
SUB-421007,Deactivation,2023-08-14 14:02:44,Loc-352,DEV-6980,None
SUB-521688,Activation,2023-02-23 02:26:16,Loc-505,DEV-6383,SIM Swap
SUB-562586,Recharge,2023-02-21 10:02:41,Loc-806,DEV-8054,SIM Swap
SUB-687872,Recharge,2023-08-06 01:30:28,Loc-152,DEV-4555,None
SUB-548112,Deactivation,2023-06-05 11:50:18,Loc-581,DEV-9572,None
SUB-582274,Recharge,2023-02-28 01:09:29,Loc-367,DEV-2098,None
SUB-454736,Deactivation,2023-07-09 07:41:12,Loc-494,DEV-5384,None
SUB-739436,SIMSwap,2023-03-31 08:06:16,Loc-874,DEV-4607,None
SUB-319354,SIMSwap,2023-10-24 06:29:28,Loc-466,DEV-4937,SIM Swap
SUB-242238,ServiceChange,2023-01-17 05:17:37,Loc-634,DEV-9803,SIM Swap
SUB-297348,Deactivation,2023-08-22 01:13:34,Loc-925,DEV-8667,None
SUB-404380,Activation,2023-02-06 02:44:58,Loc-186,DEV-5160,SIM Swap
SUB-976365,Recharge,2023-06-26 19:40:38,Loc-436,DEV-5461,SIM Swap
SUB-311503,ServiceChange,2023-11-29 12:29:28,Loc-574,DEV-1605,SIM Swap
SUB-897810,SIMSwap,2023-08-28 05:09:00,Loc-140,DEV-7832,SIM Swap
SUB-659949,Activation,2023-08-23 05:48:31,Loc-417,DEV-6973,SIM Swap
SUB-452732,SIMSwap,2023-07-06 03:09:53,Loc-561,DEV-4817,SIM Swap
SUB-198662,Activation,2023-09-15 14:37:25,Loc-305,DEV-5109,None
SUB-459790,ServiceChange,2023-03-21 20:16:28,Loc-511,DEV-9870,None
SUB-153664,SIMSwap,2023-12-03 00:36:03,Loc-863,DEV-1330,SIM Swap
SUB-949721,Activation,2023-10-02 02:10:32,Loc-790,DEV-9141,SIM Swap
SUB-550168,SIMSwap,2023-09-06 05:05:50,Loc-384,DEV-4515,None
SUB-596816,Deactivation,2023-11-09 16:13:58,Loc-206,DEV-9238,SIM Swap
SUB-793900,ServiceChange,2023-11-08 10:01:52,Loc-169,DEV-7952,None
SUB-506014,Recharge,2023-07-16 15:03:48,Loc-573,DEV-3966,None
SUB-530105,Deactivation,2023-04-30 16:39:29,Loc-881,DEV-2149,None
SUB-133606,Recharge,2023-07-28 22:47:26,Loc-979,DEV-6436,SIM Swap
SUB-682936,ServiceChange,2023-06-24 11:20:54,Loc-213,DEV-3382,SIM Swap
SUB-443609,ServiceChange,2023-09-27 14:46:34,Loc-263,DEV-9998,None
SUB-680100,Deactivation,2023-11-23 14:50:31,Loc-888,DEV-2927,None
SUB-990761,ServiceChange,2023-10-22 10:22:33,Loc-675,DEV-9749,SIM Swap
SUB-780026,Deactivation,2023-04-11 07:06:27,Loc-691,DEV-2048,SIM Swap
SUB-127087,SIMSwap,2023-04-24 11:32:00,Loc-202,DEV-6696,SIM Swap
SUB-485781,Deactivation,2023-06-30 15:58:19,Loc-830,DEV-4717,None
SUB-840459,Recharge,2023-03-25 07:19:37,Loc-566,DEV-7821,None
SUB-230001,SIMSwap,2023-05-05 14:40:40,Loc-477,DEV-7611,SIM Swap
SUB-122857,ServiceChange,2023-11-16 01:41:05,Loc-226,DEV-8130,SIM Swap
SUB-367668,SIMSwap,2023-10-03 17:33:09,Loc-967,DEV-2564,SIM Swap
SUB-886153,Recharge,2023-01-01 21:07:32,Loc-104,DEV-1968,SIM Swap
SUB-137968,ServiceChange,2023-05-24 12:50:35,Loc-520,DEV-1739,None
SUB-350024,Activation,2023-01-20 18:34:22,Loc-844,DEV-7927,SIM Swap
SUB-913172,Activation,2023-06-22 15:20:51,Loc-887,DEV-8967,None
SUB-712695,ServiceChange,2023-07-23 12:32:34,Loc-858,DEV-3643,None
SUB-868581,SIMSwap,2023-07-15 11:07:11,Loc-777,DEV-6409,SIM Swap
SUB-261343,ServiceChange,2023-12-25 19:39:41,Loc-311,DEV-5380,SIM Swap
SUB-717286,ServiceChange,2023-08-12 14:07:44,Loc-942,DEV-3444,SIM Swap
SUB-220489,SIMSwap,2023-07-06 14:01:50,Loc-806,DEV-4193,SIM Swap
SUB-527677,Recharge,2023-04-18 03:11:41,Loc-556,DEV-7000,SIM Swap
SUB-976940,SIMSwap,2023-09-30 17:24:39,Loc-783,DEV-4987,SIM Swap
SUB-170177,Activation,2023-11-23 00:46:40,Loc-817,DEV-6285,None
SUB-715481,Deactivation,2023-05-18 17:10:10,Loc-763,DEV-1903,SIM Swap
SUB-826874,ServiceChange,2023-06-28 11:41:42,Loc-223,DEV-6305,None
SUB-849433,ServiceChange,2023-01-01 18:51:03,Loc-886,DEV-2750,SIM Swap
SUB-403537,Deactivation,2023-09-30 02:26:18,Loc-120,DEV-5213,None
SUB-265470,Recharge,2023-05-27 10:05:13,Loc-912,DEV-1964,None
SUB-407775,Activation,2023-03-20 01:15:07,Loc-201,DEV-7701,SIM Swap
SUB-987852,ServiceChange,2023-06-30 12:41:58,Loc-460,DEV-3419,SIM Swap
SUB-914125,Activation,2023-06-20 00:45:52,Loc-213,DEV-3551,SIM Swap
